series_id	seasonal	category_code	subcategory_code	item_code	demographics_code	characteristics_code	process_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CXUINDIVRNTLB0103M            	U	INCOME	INCBEFTX	INDIVRNT	LB01	03	M	Interest, dividends, rent income, property income by Income Quintiles: Second 20 percent income quintile	          	1984	A01	2016	A01
CXUINDIVRNTLB0104M            	U	INCOME	INCBEFTX	INDIVRNT	LB01	04	M	Interest, dividends, rent income, property income by Income Quintiles: Third 20 percent income quintile	          	1984	A01	2016	A01
CXUINDIVRNTLB0105M            	U	INCOME	INCBEFTX	INDIVRNT	LB01	05	M	Interest, dividends, rent income, property income by Income Quintiles: Fourth 20 percent income quintile	          	1984	A01	2016	A01
CXUINDIVRNTLB0106M            	U	INCOME	INCBEFTX	INDIVRNT	LB01	06	M	Interest, dividends, rent income, property income by Income Quintiles: Highest 20 percent income quintile	          	1984	A01	2016	A01
CXUINDIVRNTLB01A1M            	U	INCOME	INCBEFTX	INDIVRNT	LB01	A1	M	Interest, dividends, rent income, property income by Income Quintiles: Total complete income reporters	          	1984	A01	2003	A01
CXUINDIVRNTLB01A2M            	U	INCOME	INCBEFTX	INDIVRNT	LB01	A2	M	Interest, dividends, rent income, property income by Income Quintiles: Incomplete income reports	          	1984	A01	2003	A01
CXUINDIVRNTLB0201M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	01	M	Interest, dividends, rent income, property income by Income Range: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB0202M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	02	M	Interest, dividends, rent income, property income by Income Range: Before tax income of less than $5,000	          	1984	A01	2015	A01
CXUINDIVRNTLB0203M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	03	M	Interest, dividends, rent income, property income by Income Range: $5,000 to $9,999 before tax income	          	1984	A01	2015	A01
CXUINDIVRNTLB0204M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	04	M	Interest, dividends, rent income, property income by Income Range: $10,000 to $14,999 before tax income	          	1984	A01	2015	A01
CXUINDIVRNTLB0205M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	05	M	Interest, dividends, rent income, property income by Income Range: $15,000 to $19,999 before tax income	          	1984	A01	2015	A01
CXUINDIVRNTLB0206M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	06	M	Interest, dividends, rent income, property income by Income Range: $20,000 to $29,999 before tax income	          	1984	A01	2015	A01
CXUINDIVRNTLB0207M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	07	M	Interest, dividends, rent income, property income by Income Range: $30,000 to $39,999 before tax income	          	1984	A01	2016	A01
CXUINDIVRNTLB0208M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	08	M	Interest, dividends, rent income, property income by Income Range: $40,000 to $49,999 before tax income	          	1984	A01	2016	A01
CXUINDIVRNTLB0209M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	09	M	Interest, dividends, rent income, property income by Income Range: $50,000 to $69,999 before tax income	          	1992	A01	2016	A01
CXUINDIVRNTLB0210M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	10	M	Interest, dividends, rent income, property income by Income Range: Before tax income of $70,000 and over	          	1992	A01	2015	A01
CXUINDIVRNTLB0211M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	11	M	Interest, dividends, rent income, property income by Income Range: Before tax income of less than $70,000(from 2003)	          	2003	A01	2015	A01
CXUINDIVRNTLB0212M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	12	M	Interest, dividends, rent income, property income by Income Range: $70,000 to $79,999 before tax income(from 2003)	          	2003	A01	2015	A01
CXUINDIVRNTLB0213M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	13	M	Interest, dividends, rent income, property income by Income Range: $80,000 to $99,999 before tax income(from 2003)	          	2003	A01	2015	A01
CXUINDIVRNTLB0214M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	14	M	Interest, dividends, rent income, property income by Income Range: Before tax income of $100,000 and over(from 2003)	          	2003	A01	2015	A01
CXUINDIVRNTLB0215M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	15	M	Interest, dividends, rent income, property income by Income Range: $100,000 to $119,999 before tax income(from 2003)	          	2003	A01	2015	A01
CXUINDIVRNTLB0216M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	16	M	Interest, dividends, rent income, property income by Income Range: $120,000 to $149,999 before tax income(from 2003)	          	2003	A01	2015	A01
CXUINDIVRNTLB0217M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	17	M	Interest, dividends, rent income, property income by Income Range: Before tax income of $150,000 and over(from 2003)	          	2003	A01	2015	A01
CXUINDIVRNTLB0218M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	18	M	Interest, dividends, rent income, property income by Income Range: Less than $15,000	          	2016	A01	2016	A01
CXUINDIVRNTLB0219M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	19	M	Interest, dividends, rent income, property income by Income Range: $15,000 to $29,999	          	2016	A01	2016	A01
CXUINDIVRNTLB0220M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	20	M	Interest, dividends, rent income, property income by Income Range: $70,000 to $99,999	          	2016	A01	2016	A01
CXUINDIVRNTLB0221M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	21	M	Interest, dividends, rent income, property income by Income Range: $100,000 to $149,999	          	2016	A01	2016	A01
CXUINDIVRNTLB0222M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	22	M	Interest, dividends, rent income, property income by Income Range: $150,000 to $199,999	          	2016	A01	2016	A01
CXUINDIVRNTLB0223M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	23	M	Interest, dividends, rent income, property income by Income Range: $200,000 and more	          	2016	A01	2016	A01
CXUINDIVRNTLB02A1M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	A1	M	Interest, dividends, rent income, property income by Income Range: Before tax income of $50,000 and over	          	1984	A01	1991	A01
CXUINDIVRNTLB02A2M            	U	INCOME	INCBEFTX	INDIVRNT	LB02	A2	M	Interest, dividends, rent income, property income by Income Range: Total complete income reporters	          	1984	A01	2003	A01
CXUINDIVRNTLB0401M            	U	INCOME	INCBEFTX	INDIVRNT	LB04	01	M	Interest, dividends, rent income, property income by Age: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB0402M            	U	INCOME	INCBEFTX	INDIVRNT	LB04	02	M	Interest, dividends, rent income, property income by Age: Reference person under age 25	          	1984	A01	2016	A01
CXUINDIVRNTLB0403M            	U	INCOME	INCBEFTX	INDIVRNT	LB04	03	M	Interest, dividends, rent income, property income by Age: Reference person between age 25 and 34	          	1984	A01	2016	A01
CXUINDIVRNTLB0404M            	U	INCOME	INCBEFTX	INDIVRNT	LB04	04	M	Interest, dividends, rent income, property income by Age: Reference person between age 35 and 44	          	1984	A01	2016	A01
CXUINDIVRNTLB0405M            	U	INCOME	INCBEFTX	INDIVRNT	LB04	05	M	Interest, dividends, rent income, property income by Age: Reference person between age 45 and 54	          	1984	A01	2016	A01
CXUINDIVRNTLB0406M            	U	INCOME	INCBEFTX	INDIVRNT	LB04	06	M	Interest, dividends, rent income, property income by Age: Reference person between age 55 and 64	          	1984	A01	2016	A01
CXUINDIVRNTLB0407M            	U	INCOME	INCBEFTX	INDIVRNT	LB04	07	M	Interest, dividends, rent income, property income by Age: Reference person over age 65	          	1988	A01	2016	A01
CXUINDIVRNTLB0408M            	U	INCOME	INCBEFTX	INDIVRNT	LB04	08	M	Interest, dividends, rent income, property income by Age: Reference person between age 65 and 74	          	1984	A01	2016	A01
CXUINDIVRNTLB0409M            	U	INCOME	INCBEFTX	INDIVRNT	LB04	09	M	Interest, dividends, rent income, property income by Age: Reference person over the age of 75	          	1984	A01	2016	A01
CXUINDIVRNTLB0501M            	U	INCOME	INCBEFTX	INDIVRNT	LB05	01	M	Interest, dividends, rent income, property income by Size of consumer unit: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB0502M            	U	INCOME	INCBEFTX	INDIVRNT	LB05	02	M	Interest, dividends, rent income, property income by Size of consumer unit: One person consumer unit	          	1984	A01	2016	A01
CXUINDIVRNTLB0503M            	U	INCOME	INCBEFTX	INDIVRNT	LB05	03	M	Interest, dividends, rent income, property income by Size of consumer unit: Two or more people in consumer unit	          	1988	A01	2016	A01
CXUINDIVRNTLB0504M            	U	INCOME	INCBEFTX	INDIVRNT	LB05	04	M	Interest, dividends, rent income, property income by Size of consumer unit: Two people in consumer unit	          	1984	A01	2016	A01
CXUINDIVRNTLB0505M            	U	INCOME	INCBEFTX	INDIVRNT	LB05	05	M	Interest, dividends, rent income, property income by Size of consumer unit: Three people in consumer unit	          	1984	A01	2016	A01
CXUINDIVRNTLB0506M            	U	INCOME	INCBEFTX	INDIVRNT	LB05	06	M	Interest, dividends, rent income, property income by Size of consumer unit: Four people in consumer unit	          	1984	A01	2016	A01
CXUINDIVRNTLB0507M            	U	INCOME	INCBEFTX	INDIVRNT	LB05	07	M	Interest, dividends, rent income, property income by Size of consumer unit: Five or more people in consumer unit	          	1988	A01	2016	A01
CXUINDIVRNTLB05A1M            	U	INCOME	INCBEFTX	INDIVRNT	LB05	A1	M	Interest, dividends, rent income, property income by Size of consumer unit: Five people in consumer unit	          	1984	A01	1987	A01
CXUINDIVRNTLB05A2M            	U	INCOME	INCBEFTX	INDIVRNT	LB05	A2	M	Interest, dividends, rent income, property income by Size of consumer unit: Six or more people in consumer unit	          	1984	A01	1987	A01
CXUINDIVRNTLB0601M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	01	M	Interest, dividends, rent income, property income by Composition of consumer unit: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB0602M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	02	M	Interest, dividends, rent income, property income by Composition of consumer unit: Total married couple consumer units	          	1984	A01	2016	A01
CXUINDIVRNTLB0603M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	03	M	Interest, dividends, rent income, property income by Composition of consumer unit: Married couple only consumer units	          	1984	A01	2016	A01
CXUINDIVRNTLB0604M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	04	M	Interest, dividends, rent income, property income by Composition of consumer unit: Total married couple with children cons. units	          	1988	A01	2016	A01
CXUINDIVRNTLB0605M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	05	M	Interest, dividends, rent income, property income by Composition of consumer unit: Married couple w/ children, oldest child under 6	          	1984	A01	2016	A01
CXUINDIVRNTLB0606M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	06	M	Interest, dividends, rent income, property income by Composition of consumer unit: Married couple w/ children, oldest child 6 to 17	          	1984	A01	2016	A01
CXUINDIVRNTLB0607M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	07	M	Interest, dividends, rent income, property income by Composition of consumer unit: Married couple w/ children, old. child 18 or over	          	1984	A01	2016	A01
CXUINDIVRNTLB0608M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	08	M	Interest, dividends, rent income, property income by Composition of consumer unit: Other married couple consumer units	          	1984	A01	2016	A01
CXUINDIVRNTLB0609M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	09	M	Interest, dividends, rent income, property income by Composition of consumer unit: One parent, at least one child under 18	          	1984	A01	2016	A01
CXUINDIVRNTLB0610M            	U	INCOME	INCBEFTX	INDIVRNT	LB06	10	M	Interest, dividends, rent income, property income by Composition of consumer unit: Single person and other consumer units	          	1984	A01	2016	A01
CXUINDIVRNTLB0701M            	U	INCOME	INCBEFTX	INDIVRNT	LB07	01	M	Interest, dividends, rent income, property income by Number of Earners: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB0702M            	U	INCOME	INCBEFTX	INDIVRNT	LB07	02	M	Interest, dividends, rent income, property income by Number of Earners: Single Consumers, no earner	          	1984	A01	2016	A01
CXUINDIVRNTLB0703M            	U	INCOME	INCBEFTX	INDIVRNT	LB07	03	M	Interest, dividends, rent income, property income by Number of Earners: Single Consumers, one earner	          	1984	A01	2016	A01
CXUINDIVRNTLB0704M            	U	INCOME	INCBEFTX	INDIVRNT	LB07	04	M	Interest, dividends, rent income, property income by Number of Earners: Consumer units of two or more people, no earners	          	1984	A01	2016	A01
CXUINDIVRNTLB0705M            	U	INCOME	INCBEFTX	INDIVRNT	LB07	05	M	Interest, dividends, rent income, property income by Number of Earners: CUs of two or more people, one earner	          	1984	A01	2016	A01
CXUINDIVRNTLB0706M            	U	INCOME	INCBEFTX	INDIVRNT	LB07	06	M	Interest, dividends, rent income, property income by Number of Earners: CUs of two or more people, two earners	          	1984	A01	2016	A01
CXUINDIVRNTLB0707M            	U	INCOME	INCBEFTX	INDIVRNT	LB07	07	M	Interest, dividends, rent income, property income by Number of Earners: CUs of two or more people, three or more earners	          	1984	A01	2016	A01
CXUINDIVRNTLB0801M            	U	INCOME	INCBEFTX	INDIVRNT	LB08	01	M	Interest, dividends, rent income, property income by Housing Tenure & Type of Area: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB0802M            	U	INCOME	INCBEFTX	INDIVRNT	LB08	02	M	Interest, dividends, rent income, property income by Housing Tenure & Type of Area: Housing tenure: home owner	          	1984	A01	2016	A01
CXUINDIVRNTLB0803M            	U	INCOME	INCBEFTX	INDIVRNT	LB08	03	M	Interest, dividends, rent income, property income by Housing Tenure & Type of Area: Housing tenure: homeowner with mortgage(from 2003)	          	2003	A01	2016	A01
CXUINDIVRNTLB0804M            	U	INCOME	INCBEFTX	INDIVRNT	LB08	04	M	Interest, dividends, rent income, property income by Housing Tenure & Type of Area: Housing tenure: homeowner w/o mortgage(from 2003)	          	2003	A01	2016	A01
CXUINDIVRNTLB0805M            	U	INCOME	INCBEFTX	INDIVRNT	LB08	05	M	Interest, dividends, rent income, property income by Housing Tenure & Type of Area: Housing tenure: renter	          	1984	A01	2016	A01
CXUINDIVRNTLB0806M            	U	INCOME	INCBEFTX	INDIVRNT	LB08	06	M	Interest, dividends, rent income, property income by Housing Tenure & Type of Area: Type of area: urban	          	1984	A01	2016	A01
CXUINDIVRNTLB0807M            	U	INCOME	INCBEFTX	INDIVRNT	LB08	07	M	Interest, dividends, rent income, property income by Housing Tenure & Type of Area: Type of area: urban: central city(from 2003)	          	2003	A01	2016	A01
CXUINDIVRNTLB0808M            	U	INCOME	INCBEFTX	INDIVRNT	LB08	08	M	Interest, dividends, rent income, property income by Housing Tenure & Type of Area: Type of area: urban: other urban(from 2003)	          	2003	A01	2016	A01
CXUINDIVRNTLB0809M            	U	INCOME	INCBEFTX	INDIVRNT	LB08	09	M	Interest, dividends, rent income, property income by Housing Tenure & Type of Area: Type of area: rural	          	1984	A01	2016	A01
CXUINDIVRNTLB0901M            	U	INCOME	INCBEFTX	INDIVRNT	LB09	01	M	Interest, dividends, rent income, property income by Race: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB0902M            	U	INCOME	INCBEFTX	INDIVRNT	LB09	02	M	Interest, dividends, rent income, property income by Race: Race of ref. person: White, Asian, and All Others	          	1984	A01	2016	A01
CXUINDIVRNTLB0903M            	U	INCOME	INCBEFTX	INDIVRNT	LB09	03	M	Interest, dividends, rent income, property income by Race: Race of rf. pers.: White and All Others(from 2003)	          	2003	A01	2016	A01
CXUINDIVRNTLB0904M            	U	INCOME	INCBEFTX	INDIVRNT	LB09	04	M	Interest, dividends, rent income, property income by Race: Race of reference person: Asian(from 2003)	          	2003	A01	2016	A01
CXUINDIVRNTLB0905M            	U	INCOME	INCBEFTX	INDIVRNT	LB09	05	M	Interest, dividends, rent income, property income by Race: Race of ref. person: Black or African American	          	1984	A01	2016	A01
CXUINDIVRNTLB1001M            	U	INCOME	INCBEFTX	INDIVRNT	LB10	01	M	Interest, dividends, rent income, property income by Hispanic Origin: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB1002M            	U	INCOME	INCBEFTX	INDIVRNT	LB10	02	M	Interest, dividends, rent income, property income by Hispanic Origin: Origin of reference person: Hispanic or Latino	          	1994	A01	2016	A01
CXUINDIVRNTLB1003M            	U	INCOME	INCBEFTX	INDIVRNT	LB10	03	M	Interest, dividends, rent income, property income by Hispanic Origin: Origin of reference person: Not Hispanic or Latino	          	1994	A01	2016	A01
CXUINDIVRNTLB1004M            	U	INCOME	INCBEFTX	INDIVRNT	LB10	04	M	Interest, dividends, rent income, property income by Hispanic Origin: Not Hispanic or Latino: White and All Other Races	          	2003	A01	2016	A01
CXUINDIVRNTLB1005M            	U	INCOME	INCBEFTX	INDIVRNT	LB10	05	M	Interest, dividends, rent income, property income by Hispanic Origin: Not Hispanic or Latino: Black or African-American	          	2003	A01	2016	A01
CXUINDIVRNTLB1101M            	U	INCOME	INCBEFTX	INDIVRNT	LB11	01	M	Interest, dividends, rent income, property income by Census Region: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB1102M            	U	INCOME	INCBEFTX	INDIVRNT	LB11	02	M	Interest, dividends, rent income, property income by Census Region: Region of residence: northeast	          	1984	A01	2016	A01
CXUINDIVRNTLB1103M            	U	INCOME	INCBEFTX	INDIVRNT	LB11	03	M	Interest, dividends, rent income, property income by Census Region: Region of residence: midwest	          	1984	A01	2016	A01
CXUINDIVRNTLB1104M            	U	INCOME	INCBEFTX	INDIVRNT	LB11	04	M	Interest, dividends, rent income, property income by Census Region: Region of residence: south	          	1984	A01	2016	A01
CXUINDIVRNTLB1105M            	U	INCOME	INCBEFTX	INDIVRNT	LB11	05	M	Interest, dividends, rent income, property income by Census Region: Region of residence: west	          	1984	A01	2016	A01
CXUINDIVRNTLB1201M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	01	M	Interest, dividends, rent income, property income by Occupation: All Consumer Units	          	1984	A01	2016	A01
CXUINDIVRNTLB1202M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	02	M	Interest, dividends, rent income, property income by Occupation: Self-employed workers	          	1984	A01	2016	A01
CXUINDIVRNTLB1203M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	03	M	Interest, dividends, rent income, property income by Occupation: Total wage and salary earners	          	1984	A01	2016	A01
CXUINDIVRNTLB1204M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	04	M	Interest, dividends, rent income, property income by Occupation: Wage & salary earners: managers and professionals	          	1984	A01	2016	A01
CXUINDIVRNTLB1205M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	05	M	Interest, dividends, rent income, property income by Occupation: Wage & salary: tech., sales, and clerical workers	          	1984	A01	2016	A01
CXUINDIVRNTLB1206M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	06	M	Interest, dividends, rent income, property income by Occupation: Wage & salary earners: service workers	          	1984	A01	2016	A01
CXUINDIVRNTLB1207M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	07	M	Interest, dividends, rent income, property income by Occupation: Wage & salary: construction workers & mechanics	          	1984	A01	2016	A01
CXUINDIVRNTLB1208M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	08	M	Interest, dividends, rent income, property income by Occupation: Wage & salary: Operators, fabricators & laborers	          	1984	A01	2016	A01
CXUINDIVRNTLB1209M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	09	M	Interest, dividends, rent income, property income by Occupation: Retired	          	1984	A01	2016	A01
CXUINDIVRNTLB1210M            	U	INCOME	INCBEFTX	INDIVRNT	LB12	10	M	Interest, dividends, rent income, property income by Occupation: Occupation: all other, including not reporting	          	1984	A01	2016	A01
CXUINDIVRNTLB1301M            	U	INCOME	INCBEFTX	INDIVRNT	LB13	01	M	Interest, dividends, rent income, property income by Education: All Consumer Units	          	1984	A01	2012	A01
CXUINDIVRNTLB1302M            	U	INCOME	INCBEFTX	INDIVRNT	LB13	02	M	Interest, dividends, rent income, property income by Education: Total, less than college graduate	          	1996	A01	2012	A01
CXUINDIVRNTLB1303M            	U	INCOME	INCBEFTX	INDIVRNT	LB13	03	M	Interest, dividends, rent income, property income by Education: Less than high school graduate	          	1995	A01	2012	A01
CXUINDIVRNTLB1304M            	U	INCOME	INCBEFTX	INDIVRNT	LB13	04	M	Interest, dividends, rent income, property income by Education: High school graduate	          	1995	A01	2012	A01
CXUINDIVRNTLB1305M            	U	INCOME	INCBEFTX	INDIVRNT	LB13	05	M	Interest, dividends, rent income, property income by Education: High school graduate with some college	          	1995	A01	2012	A01
CXUINDIVRNTLB1306M            	U	INCOME	INCBEFTX	INDIVRNT	LB13	06	M	Interest, dividends, rent income, property income by Education: Associate degree	          	1996	A01	2012	A01
CXUINDIVRNTLB1307M            	U	INCOME	INCBEFTX	INDIVRNT	LB13	07	M	Interest, dividends, rent income, property income by Education: Total, college graduate	          	1995	A01	2012	A01
CXUINDIVRNTLB1308M            	U	INCOME	INCBEFTX	INDIVRNT	LB13	08	M	Interest, dividends, rent income, property income by Education: Bachelor's degree	          	1996	A01	2012	A01
CXUINDIVRNTLB1309M            	U	INCOME	INCBEFTX	INDIVRNT	LB13	09	M	Interest, dividends, rent income, property income by Education: Master's, professional, doctorate	          	1996	A01	2012	A01
CXUINDIVRNTLB1401M            	U	INCOME	INCBEFTX	INDIVRNT	LB14	01	M	Interest, dividends, rent income, property income by Highest Education: All Consumer Units	          	2012	A01	2016	A01
CXUINDIVRNTLB1402M            	U	INCOME	INCBEFTX	INDIVRNT	LB14	02	M	Interest, dividends, rent income, property income by Highest Education: Less than college graduate: Total	          	2012	A01	2016	A01
CXUINDIVRNTLB1403M            	U	INCOME	INCBEFTX	INDIVRNT	LB14	03	M	Interest, dividends, rent income, property income by Highest Education: Less than college graduate: Less than high school graduate	          	2012	A01	2016	A01
CXUINDIVRNTLB1404M            	U	INCOME	INCBEFTX	INDIVRNT	LB14	04	M	Interest, dividends, rent income, property income by Highest Education: Less than college graduate: High school graduate	          	2012	A01	2016	A01
CXUINDIVRNTLB1405M            	U	INCOME	INCBEFTX	INDIVRNT	LB14	05	M	Interest, dividends, rent income, property income by Highest Education: Less than college graduate: High schoo graduate with some college	          	2012	A01	2016	A01
CXUINDIVRNTLB1406M            	U	INCOME	INCBEFTX	INDIVRNT	LB14	06	M	Interest, dividends, rent income, property income by Highest Education: Less than college graduate: Associate's degree	          	2012	A01	2016	A01
CXUINDIVRNTLB1407M            	U	INCOME	INCBEFTX	INDIVRNT	LB14	07	M	Interest, dividends, rent income, property income by Highest Education: College graduate: Total	          	2012	A01	2016	A01
CXUINDIVRNTLB1408M            	U	INCOME	INCBEFTX	INDIVRNT	LB14	08	M	Interest, dividends, rent income, property income by Highest Education: College graduate: Bachelor's degree	          	2012	A01	2016	A01
CXUINDIVRNTLB1409M            	U	INCOME	INCBEFTX	INDIVRNT	LB14	09	M	Interest, dividends, rent income, property income by Highest Education: College graduate: Master's, professional, doctoral degree	          	2012	A01	2016	A01
CXUINDIVRNTLB1501M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	01	M	Interest, dividends, rent income, property income by Income Deciles: All consumer units	          	2015	A01	2016	A01
CXUINDIVRNTLB1502M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	02	M	Interest, dividends, rent income, property income by Income Deciles: Lowest 10 percent	          	2015	A01	2016	A01
CXUINDIVRNTLB1503M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	03	M	Interest, dividends, rent income, property income by Income Deciles: Second 10 percent	          	2015	A01	2016	A01
CXUINDIVRNTLB1504M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	04	M	Interest, dividends, rent income, property income by Income Deciles: Third 10 percent	          	2015	A01	2016	A01
CXUINDIVRNTLB1505M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	05	M	Interest, dividends, rent income, property income by Income Deciles: Fourth 10 percent	          	2015	A01	2016	A01
CXUINDIVRNTLB1506M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	06	M	Interest, dividends, rent income, property income by Income Deciles: Fifth 10 percent	          	2015	A01	2016	A01
CXUINDIVRNTLB1507M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	07	M	Interest, dividends, rent income, property income by Income Deciles: Sixth 10 percent	          	2015	A01	2016	A01
CXUINDIVRNTLB1508M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	08	M	Interest, dividends, rent income, property income by Income Deciles: Seventh 10 percent	          	2015	A01	2016	A01
CXUINDIVRNTLB1509M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	09	M	Interest, dividends, rent income, property income by Income Deciles: Eighth 10 percent	          	2015	A01	2016	A01
CXUINDIVRNTLB1510M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	10	M	Interest, dividends, rent income, property income by Income Deciles: Ninth 10 percent	          	2015	A01	2016	A01
CXUINDIVRNTLB1511M            	U	INCOME	INCBEFTX	INDIVRNT	LB15	11	M	Interest, dividends, rent income, property income by Income Deciles: Highest 10 percent	          	2015	A01	2016	A01
CXUINFANTLB0101M              	U	EXPEND	APPAREL	INFANT	LB01	01	M	Apparel, Children under 2 by Income Quintiles: All Consumer Units	          	1984	A01	2016	A01
CXUINFANTLB0102M              	U	EXPEND	APPAREL	INFANT	LB01	02	M	Apparel, Children under 2 by Income Quintiles: Lowest 20 percent income quintile	          	1984	A01	2016	A01
CXUINFANTLB0103M              	U	EXPEND	APPAREL	INFANT	LB01	03	M	Apparel, Children under 2 by Income Quintiles: Second 20 percent income quintile	          	1984	A01	2016	A01
CXUINFANTLB0104M              	U	EXPEND	APPAREL	INFANT	LB01	04	M	Apparel, Children under 2 by Income Quintiles: Third 20 percent income quintile	          	1984	A01	2016	A01
CXUINFANTLB0105M              	U	EXPEND	APPAREL	INFANT	LB01	05	M	Apparel, Children under 2 by Income Quintiles: Fourth 20 percent income quintile	          	1984	A01	2016	A01
CXUINFANTLB0106M              	U	EXPEND	APPAREL	INFANT	LB01	06	M	Apparel, Children under 2 by Income Quintiles: Highest 20 percent income quintile	          	1984	A01	2016	A01
CXUINFANTLB01A1M              	U	EXPEND	APPAREL	INFANT	LB01	A1	M	Apparel, Children under 2 by Income Quintiles: Total complete income reporters	          	1984	A01	2003	A01
CXUINFANTLB01A2M              	U	EXPEND	APPAREL	INFANT	LB01	A2	M	Apparel, Children under 2 by Income Quintiles: Incomplete income reports	          	1984	A01	2003	A01
CXUINFANTLB0201M              	U	EXPEND	APPAREL	INFANT	LB02	01	M	Apparel, Children under 2 by Income Range: All Consumer Units	          	1984	A01	2016	A01
CXUINFANTLB0202M              	U	EXPEND	APPAREL	INFANT	LB02	02	M	Apparel, Children under 2 by Income Range: Before tax income of less than $5,000	          	1984	A01	2015	A01
CXUINFANTLB0203M              	U	EXPEND	APPAREL	INFANT	LB02	03	M	Apparel, Children under 2 by Income Range: $5,000 to $9,999 before tax income	          	1984	A01	2015	A01
CXUINFANTLB0204M              	U	EXPEND	APPAREL	INFANT	LB02	04	M	Apparel, Children under 2 by Income Range: $10,000 to $14,999 before tax income	          	1984	A01	2015	A01
CXUINFANTLB0205M              	U	EXPEND	APPAREL	INFANT	LB02	05	M	Apparel, Children under 2 by Income Range: $15,000 to $19,999 before tax income	          	1984	A01	2015	A01
CXUINFANTLB0206M              	U	EXPEND	APPAREL	INFANT	LB02	06	M	Apparel, Children under 2 by Income Range: $20,000 to $29,999 before tax income	          	1984	A01	2015	A01
CXUINFANTLB0207M              	U	EXPEND	APPAREL	INFANT	LB02	07	M	Apparel, Children under 2 by Income Range: $30,000 to $39,999 before tax income	          	1984	A01	2016	A01
CXUINFANTLB0208M              	U	EXPEND	APPAREL	INFANT	LB02	08	M	Apparel, Children under 2 by Income Range: $40,000 to $49,999 before tax income	          	1984	A01	2016	A01
CXUINFANTLB0209M              	U	EXPEND	APPAREL	INFANT	LB02	09	M	Apparel, Children under 2 by Income Range: $50,000 to $69,999 before tax income	          	1992	A01	2016	A01
